season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,year,month,day
2,0,0,1,24.6,31.06,38,16.9979,148,230,2011,5,7
3,0,1,1,32.8,34.85,27,0.0,55,167,2011,8,12
2,0,0,2,25.42,30.305,61,8.9981,1,5,2011,6,5
2,0,1,3,20.5,24.24,88,8.9981,6,76,2011,5,13
3,0,1,3,28.7,33.335,89,7.0015,5,13,2012,7,9
2,0,0,1,21.32,25.0,36,12.998,44,97,2011,4,17
1,0,1,1,9.02,13.635,64,0.0,0,2,2011,3,8
4,0,1,2,25.42,28.79,83,0.0,8,76,2011,10,13
3,0,1,2,28.7,33.335,74,8.9981,21,481,2012,8,7
2,0,0,1,30.34,32.575,33,15.0013,193,258,2011,6,4
4,0,0,1,13.12,16.665,87,7.0015,32,87,2012,11,11
3,0,1,1,16.4,20.455,71,19.0012,1,3,2011,9,16
1,0,1,1,8.2,9.09,32,23.9994,10,213,2011,2,15
2,0,1,1,22.14,25.76,60,6.0032,0,8,2012,6,8
1,0,0,1,10.66,12.88,65,11.0014,9,44,2011,3,12
1,0,1,1,17.22,21.21,41,12.998,14,163,2012,1,6
3,0,1,1,29.52,33.335,51,8.9981,39,135,2011,9,1
2,0,1,1,32.8,34.09,21,26.0027,44,144,2011,6,2
3,0,1,1,31.98,36.365,55,32.9975,27,149,2011,7,12
4,0,0,1,13.94,16.665,81,11.0014,48,206,2011,12,4
4,0,0,1,26.24,31.06,41,19.9995,203,378,2012,10,14
1,0,1,3,13.94,18.18,76,0.0,3,50,2012,2,16
2,0,1,3,26.24,28.79,89,19.0012,29,96,2012,6,12
2,0,1,1,23.78,27.275,43,12.998,45,339,2011,5,9
3,0,1,2,31.16,34.85,52,19.9995,94,161,2012,8,15
3,0,0,3,30.34,35.605,74,43.0006,63,131,2011,8,7
1,0,1,1,18.86,22.725,67,19.9995,4,40,2011,2,17
2,0,0,1,24.6,31.06,46,12.998,70,230,2012,6,3
2,1,0,1,22.14,25.76,52,16.9979,57,106,2011,4,15
2,0,0,1,22.14,25.76,68,8.9981,3,5,2012,6,16
3,0,1,1,26.24,29.545,78,7.0015,15,59,2011,9,13
2,0,1,1,15.58,19.695,62,8.9981,22,670,2012,4,10
4,0,1,1,19.68,23.485,77,12.998,24,183,2012,12,4
1,0,1,1,22.14,25.76,34,23.9994,27,498,2012,3,1
2,0,1,1,31.16,32.575,20,35.0008,88,484,2011,6,2
3,0,1,1,33.62,37.12,43,15.0013,95,363,2012,8,14
3,0,0,1,27.06,31.06,74,6.0032,6,19,2011,7,10
2,0,1,1,18.04,21.97,88,8.9981,0,5,2011,5,12
1,0,0,1,16.4,20.455,43,15.0013,100,276,2012,1,7
3,0,1,1,24.6,28.79,78,0.0,7,335,2011,9,1
1,0,0,3,11.48,13.635,75,11.0014,6,58,2012,2,4
1,0,1,1,25.42,31.06,46,8.9981,46,103,2011,3,18
1,0,1,1,7.38,6.82,37,35.0008,12,63,2012,1,3
1,0,1,2,13.12,17.425,70,0.0,5,123,2011,2,7
1,0,1,2,8.2,9.09,40,19.0012,5,47,2011,1,10
3,0,1,2,26.24,28.79,89,22.0028,4,163,2012,9,18
1,0,0,1,19.68,23.485,82,11.0014,7,39,2012,3,18
3,0,1,1,33.62,36.365,34,15.0013,80,194,2012,8,13
1,0,0,1,16.4,20.455,15,22.0028,0,3,2011,2,19
3,0,0,1,28.7,31.82,45,7.0015,99,242,2012,8,18
3,0,0,1,29.52,34.85,79,8.9981,25,66,2012,7,15
1,0,0,1,9.84,12.88,75,7.0015,0,64,2012,1,7
1,0,1,1,20.5,24.24,59,12.998,59,126,2011,2,18
3,0,0,1,34.44,36.365,32,0.0,160,241,2011,7,9
2,0,1,2,22.14,25.76,77,12.998,0,9,2012,6,18
4,0,0,2,10.66,14.395,81,6.0032,9,86,2012,12,15
3,0,1,1,32.8,35.605,36,12.998,63,208,2012,7,12
1,0,0,2,18.04,21.97,72,22.0028,12,60,2011,3,5
4,0,0,1,17.22,21.21,58,19.9995,27,98,2012,10,13
2,0,0,1,20.5,24.24,77,15.0013,156,141,2011,4,10
3,0,1,1,32.8,35.605,36,11.0014,102,716,2012,8,13
3,0,1,1,36.9,38.635,25,19.0012,45,114,2011,8,2
4,0,1,1,13.12,15.15,49,22.0028,17,72,2011,11,4
3,0,0,1,31.16,34.09,45,22.0028,205,223,2011,7,16
3,0,1,1,27.06,30.305,83,15.0013,2,8,2011,7,18
2,0,0,2,26.24,31.06,27,23.9994,253,329,2012,4,14
4,0,0,1,10.66,13.635,65,7.0015,11,39,2012,11,4
2,0,0,2,23.78,27.275,78,15.0013,86,183,2012,5,5
2,0,0,1,32.8,38.635,59,19.9995,142,218,2011,6,12
4,0,1,2,16.4,20.455,87,6.0032,5,22,2011,10,4
3,0,1,1,29.52,33.335,51,12.998,137,757,2012,9,14
3,0,1,1,31.16,35.605,62,11.0014,51,297,2012,7,16
3,0,0,1,25.42,29.545,73,11.0014,4,19,2011,9,3
4,1,0,1,12.3,14.395,61,12.998,0,8,2011,11,11
1,0,1,3,8.2,11.365,93,6.0032,3,187,2012,1,9
2,0,1,1,19.68,23.485,94,0.0,9,63,2011,5,19
3,0,1,1,30.34,33.335,48,11.0014,69,145,2012,7,12
1,0,1,2,9.02,11.365,87,12.998,0,61,2011,1,18
4,0,1,3,22.96,26.515,100,8.9981,16,53,2011,10,13
2,0,1,2,20.5,24.24,39,19.0012,6,128,2012,4,18
4,0,1,1,13.94,18.18,87,0.0,11,61,2011,11,1
4,0,1,1,11.48,13.635,56,11.0014,5,4,2012,12,12
3,0,1,1,30.34,33.335,51,0.0,48,232,2011,8,16
2,0,1,1,26.24,30.305,73,11.0014,33,253,2012,5,16
3,0,1,1,30.34,12.12,55,11.0014,82,149,2012,8,17
1,0,1,1,10.66,12.12,30,19.0012,11,66,2011,1,3
1,0,1,2,17.22,21.21,94,0.0,1,10,2012,3,1
4,1,0,1,13.12,14.395,45,30.0026,15,186,2011,11,11
4,0,1,2,16.4,20.455,66,7.0015,19,82,2011,10,3
4,0,0,1,13.12,16.665,57,7.0015,13,133,2012,11,3
2,0,1,3,9.84,11.365,93,15.0013,1,11,2011,4,1
1,0,1,1,16.4,20.455,37,6.0032,30,458,2012,2,3
1,0,1,3,14.76,17.425,87,12.998,6,154,2012,3,2
3,0,1,1,27.06,31.06,36,19.0012,107,233,2012,9,10
3,0,0,2,22.14,25.76,68,6.0032,9,75,2011,9,18
2,0,0,2,16.4,20.455,87,8.9981,93,109,2011,4,10
1,0,0,2,18.86,22.725,94,23.9994,22,83,2011,3,6
2,0,1,1,23.78,27.275,49,26.0027,45,441,2011,6,14
2,0,1,3,16.4,20.455,100,19.9995,0,2,2011,4,13
4,0,1,2,22.14,25.76,68,8.9981,28,178,2011,10,18
4,0,1,2,14.76,18.94,56,7.0015,12,668,2012,11,1
2,0,1,1,21.32,25.0,34,23.9994,35,386,2012,4,9
1,0,1,2,4.92,6.06,54,19.0012,0,26,2011,2,10
1,0,1,1,9.84,10.605,65,26.0027,0,4,2011,3,1
3,0,0,1,28.7,32.575,65,0.0,113,298,2011,9,11
2,0,1,1,26.24,31.06,29,7.0015,51,196,2011,6,3
4,0,1,1,15.58,19.695,50,12.998,27,141,2011,12,9
2,0,1,2,17.22,21.21,77,16.9979,24,82,2011,4,13
1,0,0,1,10.66,11.365,60,22.0028,0,20,2011,2,6
3,0,1,1,29.52,33.335,58,0.0,2,8,2012,7,3
4,0,1,3,25.42,30.305,69,23.9994,131,434,2012,10,19
3,0,1,2,36.9,39.395,27,8.9981,63,493,2011,8,2
3,0,1,1,27.06,31.06,74,0.0,19,137,2012,8,9
1,0,1,1,4.92,6.06,50,15.0013,0,3,2011,1,10
1,0,1,1,13.94,15.15,46,27.9993,4,144,2012,2,2
4,0,1,1,14.76,18.94,87,0.0,13,95,2011,11,8
4,0,1,2,13.12,15.91,76,11.0014,16,150,2012,12,7
2,0,0,1,25.42,31.06,50,26.0027,61,165,2012,6,3
2,0,0,1,20.5,24.24,72,6.0032,1,12,2012,6,3
2,0,1,1,14.76,16.665,43,19.9995,12,148,2011,4,5
2,0,0,3,27.88,31.82,83,19.0012,94,158,2011,6,12
1,0,0,1,21.32,25.0,77,8.9981,59,139,2012,3,18
3,0,0,1,31.98,34.09,35,7.0015,164,327,2012,8,12
1,0,0,1,5.74,7.575,86,8.9981,2,28,2011,2,12
2,0,1,3,24.6,27.275,88,8.9981,1,22,2012,6,1
1,0,1,1,12.3,14.395,49,16.9979,6,114,2012,1,5
1,0,1,1,18.04,21.97,82,8.9981,2,25,2012,3,14
3,0,1,1,24.6,31.06,43,16.9979,53,260,2012,9,19
1,0,0,1,20.5,24.24,29,27.9993,170,143,2011,3,19
1,0,0,1,16.4,20.455,37,19.9995,58,256,2012,1,8
3,0,1,1,27.06,31.06,74,8.9981,5,21,2011,7,11
3,0,0,1,27.06,31.06,65,11.0014,37,90,2011,7,16
1,0,0,1,17.22,21.21,77,19.0012,29,55,2011,1,1
3,0,1,1,28.7,32.575,65,12.998,10,25,2011,7,11
2,0,1,1,22.96,26.515,52,22.0028,57,194,2012,5,18
2,0,1,1,12.3,15.91,61,6.0032,12,41,2011,4,1
3,0,0,1,23.78,27.275,60,8.9981,70,226,2012,9,16
1,0,1,3,8.2,9.85,93,12.998,1,15,2011,2,1
3,0,1,2,32.8,37.88,55,8.9981,86,197,2012,8,7
4,0,1,2,12.3,14.395,56,16.9979,14,137,2012,11,6
3,0,1,1,27.88,31.82,83,12.998,48,136,2011,7,13
3,0,1,1,19.68,23.485,67,6.0032,17,106,2012,9,19
2,0,0,1,25.42,31.06,43,23.9994,250,418,2012,6,2
1,0,0,3,14.76,17.425,76,12.998,4,55,2011,1,2
1,0,1,1,10.66,14.395,48,6.0032,1,9,2011,3,8
4,0,0,1,9.02,12.12,55,7.0015,2,39,2011,12,18
1,0,1,1,9.84,14.395,23,0.0,6,62,2011,3,3
1,0,1,1,13.12,17.425,57,0.0,0,22,2012,2,15
3,0,1,1,34.44,36.365,32,6.0032,92,141,2012,7,6
4,0,0,1,17.22,21.21,94,6.0032,27,46,2011,10,8
1,0,0,3,9.02,13.635,100,0.0,5,50,2011,2,5
4,0,0,1,20.5,24.24,48,8.9981,42,137,2011,10,15
3,0,1,1,28.7,33.335,79,6.0032,9,112,2011,7,6
2,0,1,1,16.4,20.455,62,16.9979,0,7,2011,4,4
4,0,1,2,20.5,24.24,72,12.998,29,422,2011,11,15
4,0,1,2,22.14,25.76,60,19.0012,22,106,2011,11,14
2,0,1,1,29.52,31.82,26,23.9994,28,197,2011,6,2
3,0,0,1,24.6,31.06,53,7.0015,57,267,2012,9,16
3,0,1,1,29.52,32.575,37,8.9981,75,243,2012,9,12
2,0,1,1,31.16,35.605,62,7.0015,53,197,2011,6,10
4,0,1,3,18.86,22.725,100,15.0013,5,50,2011,12,6
1,0,1,1,14.76,18.18,46,0.0,25,173,2012,2,3
4,0,0,1,14.76,18.18,81,6.0032,6,19,2011,10,2
4,0,1,1,18.86,22.725,63,23.9994,7,10,2011,11,14
2,0,1,1,21.32,25.0,23,27.9993,19,112,2012,4,4
3,0,0,1,30.34,34.09,48,12.998,164,242,2011,7,16
2,0,1,2,32.8,36.365,43,12.998,63,198,2012,6,11
1,0,1,3,18.04,21.97,0,39.0007,5,51,2011,3,10
2,0,1,1,18.86,22.725,88,15.0013,0,3,2012,5,10
4,0,1,2,24.6,29.545,73,26.0027,88,175,2012,10,15
1,1,0,1,10.66,10.605,44,30.0026,17,175,2012,1,16
4,0,1,1,14.76,16.665,37,26.0027,11,222,2012,11,8
1,0,0,1,12.3,15.15,52,11.0014,7,119,2012,1,8
2,0,1,2,20.5,24.24,55,7.0015,37,132,2011,4,18
4,0,0,1,22.14,25.76,83,19.9995,13,71,2012,10,6
1,0,1,1,5.74,4.545,26,35.0008,10,214,2012,1,3
1,0,1,1,10.66,15.15,56,0.0,8,55,2011,3,1
3,0,0,1,31.16,35.605,58,16.9979,85,177,2011,7,17
2,0,1,1,17.22,21.21,28,12.998,11,320,2012,4,9
1,0,0,1,22.96,26.515,68,11.0014,286,365,2012,3,17
4,0,1,2,13.94,18.18,55,0.0,12,103,2011,12,14
4,0,1,2,15.58,19.695,54,6.0032,17,134,2011,12,14
4,0,1,2,11.48,14.395,61,8.9981,13,272,2012,12,12
2,0,1,1,19.68,23.485,88,22.0028,7,16,2011,4,11
4,0,1,1,13.94,16.665,49,12.998,21,157,2012,11,16
4,0,1,3,18.04,21.97,88,26.0027,5,94,2011,11,16
2,0,1,1,26.24,31.06,38,15.0013,99,570,2012,5,18
4,0,0,1,19.68,23.485,51,12.998,96,210,2011,11,6
2,0,1,2,25.42,31.06,46,12.998,82,176,2012,4,4
3,0,1,1,31.16,36.365,70,16.9979,46,156,2012,8,3
4,0,1,2,22.96,26.515,49,11.0014,57,787,2012,10,10
4,0,1,1,10.66,12.88,60,11.0014,25,338,2012,11,6
1,0,1,3,14.76,18.18,87,6.0032,2,99,2012,3,2
4,0,0,2,13.12,17.425,81,0.0,10,116,2012,12,1
4,0,1,2,17.22,21.21,77,0.0,38,344,2012,10,17
4,0,1,3,24.6,29.545,73,7.0015,54,117,2011,10,11
3,0,1,2,26.24,30.305,73,11.0014,30,68,2011,9,2
3,0,1,2,26.24,30.305,69,16.9979,74,379,2012,9,17
4,0,1,1,7.38,12.12,80,0.0,0,3,2011,12,13
4,0,0,1,14.76,17.425,50,11.0014,22,217,2012,11,3
2,0,1,1,19.68,23.485,100,0.0,1,3,2011,5,19
1,0,1,1,18.86,22.725,67,16.9979,0,1,2011,2,18
2,0,1,1,23.78,27.275,53,0.0,11,38,2012,6,4
3,0,1,1,27.06,31.06,29,6.0032,72,256,2012,9,11
4,0,1,1,20.5,24.24,63,0.0,23,113,2011,10,7
2,0,1,2,25.42,29.545,73,6.0032,52,411,2012,6,18
1,0,1,1,13.12,16.665,49,0.0,11,278,2012,2,7
4,0,1,1,16.4,20.455,76,0.0,12,169,2011,11,8
4,0,1,1,17.22,21.21,67,7.0015,0,2,2012,10,16
2,0,1,2,22.96,26.515,49,11.0014,41,128,2011,4,18
4,0,0,1,10.66,13.635,65,8.9981,5,68,2011,12,10
3,0,1,1,26.24,29.545,78,0.0,1,4,2011,8,17
4,0,1,1,14.76,16.665,57,22.0028,12,142,2012,12,11
2,0,0,1,33.62,37.12,41,19.0012,184,337,2012,6,10
4,0,1,2,22.96,26.515,73,16.9979,17,31,2012,10,15
3,0,1,1,29.52,33.335,54,0.0,9,44,2012,7,3
3,0,1,2,35.26,40.15,47,0.0,60,146,2012,7,17
2,0,1,1,26.24,31.06,41,16.9979,40,178,2011,6,13
1,0,1,1,5.74,6.06,33,19.9995,1,7,2011,3,3
3,0,1,1,28.7,31.82,45,8.9981,9,17,2011,8,11
1,0,1,1,15.58,19.695,37,11.0014,24,77,2011,3,14
2,0,0,1,33.62,34.85,24,19.0012,236,349,2012,6,9
4,0,1,1,26.24,28.79,89,0.0,3,10,2012,10,4
2,0,1,2,23.78,27.275,88,12.998,11,178,2012,5,14
2,0,1,3,13.94,15.15,81,26.0027,3,25,2011,4,5
2,0,1,1,22.14,25.76,77,16.9979,43,461,2012,5,2
3,0,0,1,30.34,33.335,42,11.0014,167,282,2012,8,12
1,0,0,1,18.86,22.725,44,22.0028,99,114,2011,3,12
1,0,1,3,9.02,12.88,87,6.0032,3,46,2012,1,9
3,0,1,2,26.24,30.305,65,16.9979,129,203,2012,9,17
3,1,0,1,27.06,30.305,83,8.9981,17,19,2011,7,4
2,0,1,2,23.78,27.275,88,6.0032,8,401,2012,5,15
3,0,0,1,25.42,29.545,73,7.0015,65,161,2011,9,11
1,0,0,1,9.02,10.605,44,16.9979,4,36,2012,3,10
1,0,1,1,14.76,16.665,40,19.9995,31,75,2011,3,4
2,0,1,2,26.24,28.79,89,12.998,33,369,2012,6,1
4,1,0,1,23.78,27.275,60,19.0012,134,310,2012,11,12
3,0,1,2,27.06,30.305,83,15.0013,1,27,2012,7,9
3,0,1,1,28.7,31.82,42,11.0014,39,453,2011,7,1
1,0,1,1,17.22,21.21,32,22.0028,36,429,2012,2,17
1,0,1,1,15.58,19.695,46,26.0027,21,177,2012,2,17
2,0,1,1,24.6,31.06,35,0.0,52,161,2011,4,7
2,0,1,1,22.96,26.515,52,16.9979,43,162,2012,5,17
4,0,1,1,16.4,20.455,76,0.0,15,300,2011,10,3
2,0,1,2,18.86,22.725,88,8.9981,4,13,2012,5,3
1,0,1,1,11.48,12.88,61,22.0028,0,3,2012,3,7
2,0,1,2,19.68,23.485,88,22.0028,10,124,2011,4,5
2,0,1,1,25.42,31.06,46,15.0013,20,114,2011,6,13
4,0,1,2,28.7,32.575,70,7.0015,69,289,2012,10,3
1,0,1,1,9.84,12.12,70,8.9981,11,436,2012,1,6
3,0,1,1,27.06,29.545,89,0.0,49,154,2011,9,9
2,0,1,1,25.42,30.305,61,22.0028,73,217,2011,5,17
1,0,0,1,25.42,31.06,53,6.0032,352,338,2012,3,17
2,0,0,1,25.42,31.06,35,19.0012,139,260,2012,6,2
1,0,1,2,15.58,19.695,20,0.0,16,56,2011,3,8
4,0,1,2,12.3,15.15,56,11.0014,2,4,2012,11,5
4,0,0,1,18.86,22.725,44,8.9981,174,299,2012,10,13
3,0,0,1,18.04,21.97,77,15.0013,1,5,2011,9,18
3,0,1,1,20.5,24.24,72,6.0032,4,44,2012,9,12
3,0,1,3,29.52,34.85,79,6.0032,0,5,2012,8,6
3,0,1,1,28.7,33.335,84,8.9981,2,16,2012,8,7
2,0,0,2,14.76,18.18,93,6.0032,0,4,2011,4,10
4,0,1,1,10.66,14.395,60,6.0032,7,141,2012,12,13
2,0,0,1,18.04,21.97,67,7.0015,3,6,2012,5,12
1,0,0,1,18.04,21.97,30,8.9981,28,121,2012,3,3
4,0,1,3,19.68,23.485,94,7.0015,16,50,2011,11,16
1,0,0,1,15.58,19.695,29,23.9994,62,92,2011,2,13
3,0,0,1,29.52,34.85,79,16.9979,95,199,2012,7,15
1,0,1,2,10.66,15.15,56,0.0,1,89,2012,2,14
1,0,0,1,9.02,11.365,69,8.9981,4,68,2012,3,11
1,0,1,2,13.94,15.91,53,16.9979,21,64,2011,3,11
3,0,1,1,20.5,24.24,63,0.0,0,10,2012,9,11
1,0,1,1,14.76,17.425,27,8.9981,10,145,2012,2,13
1,0,0,2,6.56,6.82,47,22.0028,0,5,2012,1,15
2,0,1,2,25.42,31.06,50,7.0015,11,13,2011,4,12
3,0,1,2,28.7,33.335,84,11.0014,24,451,2012,8,9
3,0,0,1,32.8,36.365,46,19.9995,129,188,2011,7,17
1,0,0,2,12.3,13.635,49,22.0028,23,144,2012,2,19
2,0,0,1,18.04,21.97,94,16.9979,12,45,2011,4,10
4,0,1,1,22.14,25.76,49,0.0,30,167,2011,10,7
1,0,1,1,9.84,12.12,70,11.0014,4,237,2012,1,6
3,0,0,1,31.16,36.365,66,11.0014,214,221,2011,9,4
3,0,0,2,29.52,34.85,79,23.9994,226,340,2012,7,14
4,0,0,1,13.94,17.425,53,7.0015,23,151,2012,10,13
1,0,0,1,9.02,12.12,80,7.0015,22,116,2012,2,18
3,0,1,2,31.16,35.605,62,7.0015,78,438,2012,7,18
3,0,0,1,22.96,26.515,49,27.9993,43,169,2012,9,15
3,0,1,1,28.7,32.575,65,0.0,54,343,2011,8,15
3,0,0,1,27.88,31.82,69,6.0032,28,68,2011,7,10
4,0,0,1,14.76,17.425,46,11.0014,137,235,2011,11,5
2,0,1,1,23.78,27.275,56,22.0028,83,463,2012,5,7
4,0,1,1,15.58,19.695,76,0.0,4,12,2012,10,17
3,0,0,1,30.34,32.575,40,12.998,289,355,2012,8,18
3,0,1,1,28.7,32.575,65,12.998,54,119,2011,8,5
3,0,1,1,30.34,34.09,62,6.0032,56,310,2012,7,18
2,0,1,2,27.88,31.82,61,19.9995,33,117,2011,6,16
4,0,1,1,18.04,21.97,67,19.0012,4,3,2011,11,14
2,0,0,2,17.22,21.21,44,15.0013,8,37,2011,4,3
2,0,1,1,22.14,25.76,52,19.0012,46,277,2012,5,7
1,0,1,1,18.86,22.725,33,40.9973,25,218,2011,2,14
1,1,0,2,12.3,13.635,49,23.9994,4,39,2012,1,16
4,1,0,1,13.94,15.91,39,16.9979,23,185,2011,11,11
4,0,1,2,21.32,25.0,63,11.0014,59,195,2012,10,9
4,0,1,2,22.96,26.515,83,7.0015,5,51,2012,10,19
2,0,1,1,18.86,22.725,88,6.0032,11,41,2011,4,19
1,0,0,2,18.04,21.97,82,19.0012,15,52,2011,1,1
2,0,1,1,22.96,26.515,52,19.9995,30,162,2011,4,19
2,0,1,1,22.14,25.76,28,30.0026,19,135,2011,5,5
4,0,1,1,17.22,21.21,32,31.0009,35,339,2011,11,4
2,0,1,1,17.22,21.21,58,11.0014,21,316,2011,4,14
3,0,1,1,22.96,26.515,60,19.0012,33,697,2012,9,10
2,0,0,1,26.24,31.06,38,7.0015,115,202,2011,6,4
3,0,0,2,23.78,27.275,73,11.0014,12,121,2012,9,8
1,0,1,1,9.02,11.365,51,8.9981,5,158,2011,1,6
1,0,1,1,18.86,22.725,63,27.9993,11,297,2012,1,17
4,0,1,3,22.14,25.76,88,23.9994,17,108,2011,10,14
3,0,1,1,30.34,35.605,79,8.9981,26,170,2012,8,3
4,0,1,2,18.86,22.725,88,0.0,2,6,2012,10,10
3,0,1,1,31.16,36.365,66,8.9981,108,152,2012,8,6
1,0,1,3,14.76,16.665,0,22.0028,0,12,2011,3,10
3,0,1,2,32.8,37.12,49,19.0012,113,328,2012,8,8
3,0,0,1,28.7,32.575,70,11.0014,79,92,2012,9,2
1,0,0,2,9.84,12.12,75,11.0014,1,10,2011,2,5
3,0,0,1,33.62,38.635,52,35.0008,233,435,2012,9,8
2,0,1,2,20.5,24.24,51,7.0015,28,397,2011,5,10
4,0,1,1,12.3,16.665,87,0.0,0,2,2011,11,2
1,0,0,2,6.56,9.09,74,7.0015,1,8,2011,1,8
2,0,0,1,27.06,31.06,39,19.9995,276,408,2012,6,3
4,0,0,1,17.22,21.21,54,11.0014,1,6,2011,10,16
3,0,0,2,21.32,25.0,72,15.0013,95,234,2011,9,17
2,0,1,1,19.68,23.485,67,8.9981,22,130,2011,5,6
1,0,0,1,12.3,13.635,39,27.9993,32,103,2011,2,12
2,0,1,1,13.94,15.15,42,22.0028,58,318,2012,4,6
1,0,1,1,18.86,22.725,72,26.0027,5,85,2012,1,17
2,0,0,1,23.78,27.275,53,0.0,12,55,2012,6,16
2,0,1,2,21.32,25.0,72,6.0032,1,7,2012,5,1
4,0,0,1,16.4,20.455,58,12.998,47,157,2012,10,13
3,0,0,1,27.88,31.82,65,15.0013,45,73,2011,7,17
1,0,0,3,9.84,12.12,93,8.9981,4,74,2012,2,4
3,1,0,2,27.06,30.305,78,6.0032,8,4,2011,7,4
1,0,1,1,14.76,16.665,32,19.0012,22,228,2012,3,6
1,0,1,1,13.94,15.91,19,15.0013,10,69,2011,2,15
1,0,1,2,24.6,31.06,53,15.0013,26,60,2011,3,18
4,0,1,1,9.02,11.365,69,11.0014,20,568,2012,11,6
2,0,0,2,9.84,12.12,75,11.0014,1,4,2011,4,2
3,0,0,1,31.16,34.85,55,12.998,101,167,2011,7,10
3,0,0,1,31.98,37.12,62,0.0,1,5,2012,7,8
3,0,0,2,29.52,34.85,79,0.0,58,163,2012,7,15
1,0,1,2,22.96,26.515,49,23.9994,72,123,2011,3,18
3,0,1,1,31.16,33.335,33,22.0028,39,138,2011,7,14
2,0,0,1,26.24,31.06,53,11.0014,267,347,2012,6,17
4,0,1,1,23.78,27.275,78,15.0013,23,148,2012,10,5
4,0,0,3,14.76,17.425,87,11.0014,32,135,2011,10,2
2,0,1,2,22.14,25.76,45,8.9981,68,99,2012,4,4
2,0,1,1,24.6,31.06,43,15.0013,69,365,2011,5,10
4,0,1,2,16.4,20.455,62,27.9993,1,3,2011,11,17
4,0,1,2,22.14,25.76,88,0.0,14,16,2011,10,11
4,0,0,1,9.02,13.635,55,0.0,10,53,2011,12,11
3,0,1,1,32.8,37.88,55,16.9979,50,115,2011,8,4
4,0,0,3,14.76,16.665,81,16.9979,29,144,2011,10,2
2,0,1,1,24.6,29.545,69,12.998,38,156,2011,5,16
2,0,1,1,20.5,24.24,36,0.0,36,153,2012,4,13
3,0,1,1,29.52,33.335,54,15.0013,69,462,2011,9,1
2,0,1,1,29.52,32.575,32,32.9975,75,782,2012,6,13
2,0,1,2,24.6,31.06,43,23.9994,61,152,2012,4,4
4,0,1,1,9.02,10.605,55,19.0012,0,71,2011,12,8
1,0,1,2,9.84,12.12,81,8.9981,3,105,2011,2,1
3,0,1,1,30.34,34.85,66,6.0032,16,50,2012,7,19
1,0,1,1,13.12,16.665,57,8.9981,2,49,2012,2,7
1,0,1,1,18.86,22.725,63,22.0028,4,17,2012,3,8
4,0,0,1,9.84,12.12,87,8.9981,0,5,2011,11,6
4,0,1,1,14.76,18.94,87,0.0,0,13,2011,11,9
2,0,1,1,19.68,23.485,77,0.0,7,165,2012,6,6
1,0,1,1,13.12,16.665,66,6.0032,1,11,2011,2,17
4,0,1,2,22.14,25.76,88,26.0027,15,244,2011,10,12
4,0,0,3,17.22,21.21,67,8.9981,11,51,2012,10,7
4,0,1,1,18.86,22.725,82,7.0015,19,317,2012,12,4
4,0,1,1,14.76,17.425,50,12.998,29,244,2012,12,14
2,0,1,3,20.5,24.24,88,11.0014,16,141,2011,5,13
2,0,1,1,17.22,21.21,35,26.0027,52,527,2012,4,11
2,0,1,1,22.14,25.76,94,6.0032,8,150,2012,5,16
2,0,0,1,22.14,25.76,64,11.0014,30,180,2012,6,2
2,0,1,2,17.22,21.21,67,7.0015,29,66,2011,4,7
2,0,0,2,19.68,23.485,77,7.0015,109,172,2011,5,1
2,0,0,2,25.42,30.305,65,11.0014,22,25,2011,6,5
2,0,1,2,25.42,31.06,33,0.0,42,134,2011,5,10
1,0,1,1,11.48,15.91,28,0.0,9,165,2011,2,11
3,0,1,2,22.96,26.515,68,8.9981,56,484,2011,9,19
2,0,1,1,18.86,22.725,31,19.9995,50,383,2012,4,12
3,0,1,1,29.52,34.85,79,0.0,9,25,2011,7,8
4,0,1,1,21.32,25.0,83,6.0032,9,114,2011,10,11
1,0,1,1,9.02,10.605,35,19.9995,13,48,2011,1,3
3,0,1,1,28.7,31.82,42,15.0013,81,267,2011,7,14
2,0,1,1,18.04,21.97,30,30.0026,15,191,2012,4,10
1,0,1,1,8.2,11.365,51,6.0032,0,4,2012,1,5
2,0,1,1,29.52,34.09,70,8.9981,31,187,2011,6,7
4,0,1,1,21.32,25.0,42,12.998,19,177,2011,10,14
1,0,0,1,9.02,11.365,47,11.0014,0,8,2011,1,2
1,0,0,2,16.4,20.455,76,12.998,0,1,2011,1,2
2,0,0,1,22.14,25.76,56,8.9981,21,100,2012,6,3
4,0,0,1,14.76,18.94,46,0.0,92,251,2011,12,3
1,0,1,2,10.66,12.88,75,15.0013,2,71,2012,1,13
2,0,1,1,17.22,21.21,47,8.9981,2,11,2011,4,7
2,1,0,1,16.4,20.455,71,11.0014,10,139,2011,4,15
2,0,1,2,28.7,31.82,30,30.0026,19,76,2011,4,4
2,0,1,1,18.04,21.97,33,19.9995,51,256,2012,4,11
2,0,1,1,22.96,26.515,94,7.0015,4,4,2011,6,6
1,0,1,3,13.12,16.665,81,7.0015,3,70,2012,1,11
1,0,1,1,9.02,9.09,37,39.0007,2,29,2012,3,5
3,0,0,1,36.08,40.91,42,19.9995,195,332,2012,8,4
3,0,1,1,32.8,36.365,43,19.0012,26,163,2011,8,17
3,0,0,1,28.7,33.335,74,26.0027,87,261,2012,9,8
3,0,1,1,24.6,28.79,78,0.0,2,0,2011,9,13
